14
260
493
738
990
1235
1482
1732
1985
2234
2488
2744
2999
3258
3506
3760
4020
4266
4515
4762
4999
5229
5489
5739
5986
6247
6491
6744
6995
7234
7485
7735
7963
8214
8461
8696
8943
9190
9433
9680
9933
10186
10440
10690
10942
11197
11455
11708
11958
12212
12460
12704
12948
13184
13419
13681
13928
14177
14437
14681
14932
15182
15418
15669
15916
16148
10
258
494
740
987
1233
1481
1733
1988
2235
2491
2744
3001
3258
3510
3760
4020
4268
4513
4761
4995
5227
5491
5739
5990
6250
6493
6744
6996
7236
7486
7734
7966
8211
8460
8694
8942
9191
9435
9681
9936
10190
10439
10693
10946
11197
11456
11704
11958
12218
12461
12704
12953
13190
13425
13680
13927
14176
14437
14682
14932
15184
15421
15670
15917
16146
11
256
491
739
987
1234
1481
1734
1983
2238
2490
2745
3000
3258
3510
3762
4021
4265
4515
4760
5000
5232
5493
5743
5990
6251
6494
6742
6997
7236
7486
7735
7966
8214
8458
8693
8940
9192
9435
9682
9932
10185
10438
10689
10947
11198
11454
11705
11957
12213
12461
12706
12953
13192
13423
13683
13928
14176
14436
14682
14933
15183
15424
15669
15917
16147
11
256
493
739
985
1232
1485
1734
1986
2237
2490
2746
3004
3258
3510
3760
4025
4266
4515
4762
4999
5232
5491
5738
5988
6250
6493
6745
6996
7235
7486
7735
7966
8209
8459
8694
8939
9188
9434
9681
9931
10188
10438
10691
10946
11198
11454
11708
11961
12217
12462
12706
12952
13190
13427
13678
13929
14176
14437
14679
14932
15183
15420
15670
15915
16148
12
257
495
738
988
1235
1481
1735
1985
2236
2488
2746
2999
3259
3509
3761
4021
4266
4512
4763
4999
5230
5492
5739
5987
6250
6496
6742
6996
7235
7488
7736
7967
8211
8459
8699
8941
9191
9433
9678
9933
10187
10437
10690
10944
11199
11454
11710
11960
12218
12459
12705
12954
13186
13428
13680
13929
14175
14434
14681
14931
15185
15421
15668
15916
16147
11
257
493
739
990
1231
1481
1736
1987
2236
2487
2747
3001
3256
3508
3760
4021
4268
4514
4761
4998
5232
5492
5741
5990
6249
6493
6745
6995
7235
7484
7735
7964
8213
8457
8694
8939
9190
9433
9678
9933
10187
10435
10691
10945
11199
11453
11707
11958
12218
12459
12701
12950
13189
13424
13681
13930
14178
14437
14680
14936
15182
15421
15668
15914
16147
11
260
492
738
992
1233
1480
1734
1984
2237
2490
2746
2998
3258
3506
3761
4023
4268
4516
4762
4998
5237
5492
5740
5988
6251
6495
6742
6996
7233
7486
7736
7964
8213
8457
8695
8942
9190
9435
9684
9933
10187
10439
10691
10947
11196
11454
11708
11959
12215
12458
12702
12951
13188
13421
13681
13927
14178
14434
14682
14933
15183
15421
15672
15918
16145
10
258
494
738
989
1229
1482
1733
1984
2235
2489
2744
2998
3256
3507
3762
4020
4267
4514
4764
4999
5232
5494
5739
5986
6249
6494
6744
6998
7233
7484
7732
7966
8212
8458
8693
8941
9190
9434
9682
9934
10187
10437
10688
10948
11195
11455
11705
11956
12217
12459
12703
12952
13190
13425
13680
13929
14177
14438
14681
14932
15183
15422
15670
15916
16147
13
258
491
740
988
1232
1479
1732
1989
2237
2489
2745
2999
3256
3509
3760
4022
4269
4514
4763
4999
5229
5489
5739
5988
6249
6492
6743
6994
7234
7487
7734
7964
8214
8459
8693
8942
9191
9435
9680
9933
10188
10440
10693
10943
11199
11455
11708
11961
12216
12459
12704
12951
13190
13425
13680
13927
14175
14436
14681
14931
15182
15420
15672
15916
16145
11
260
494
738
990
1233
1480
1735
1983
2235
2490
2744
3001
3256
3506
3759
4022
4269
4513
4762
4998
5229
5494
5738
5987
6251
6494
6744
6998
7234
7483
7735
7963
8210
8461
8694
8940
9191
9435
9681
9936
10187
10437
10692
10947
11198
11453
11705
11959
12217
12459
12702
12949
13188
13420
13679
13927
14178
14438
14680
14929
15183
15424
15668
15917
16150
